# colvars, pathstate, free energy, deltaF 
1.1126473981464584 -2.072578486743403 2618  0.0  0.0 
1.0690141668465973 -2.072578486743403 2617 0.1699303459155441 -0.1699303459155441 
1.0690141668465973 -2.0289452554435417 2740 0.18565166687995285 -0.01572132096440876 
1.0690141668465973 -1.9853120241436806 2867 0.18758623253748893 -0.0019345656575360886 
1.0690141668465973 -1.9416787928438193 2992 0.22077564043486256 -0.033189407897373624 
1.0253809355467363 -1.9416787928438193 2991 0.4187431726448389 -0.19796753220997634 
1.0253809355467363 -1.8980455615439582 3122 0.5092848611461759 -0.09054168850133698 
1.0253809355467363 -1.8544123302440974 3256 0.6584170043913332 -0.14913214324515736 
1.0253809355467363 -1.810779098944236 3386 0.73556510504985 -0.07714810065851675 
0.981747704246875 -1.810779098944236 3385 0.8665511136847159 -0.130986008634866 
0.9381144729470139 -1.810779098944236 3384 1.0831087754821016 -0.2165576617973857 
0.8944812416471527 -1.810779098944236 3383 1.4913105077422175 -0.40820173226011586 
0.8508480103472916 -1.810779098944236 3382 2.0211040026228675 -0.5297934948806501 
0.8508480103472916 -1.7671458676443748 3515 2.2389213397316645 -0.21781733710879708 
0.8072147790474304 -1.7671458676443748 3514 2.629165905877806 -0.3902445661461417 
0.7635815477475694 -1.7671458676443748 3513 3.1013570098871033 -0.4721911040092971 
0.7199483164477083 -1.7671458676443748 3512 3.842791510239422 -0.7414345003523186 
0.6763150851478472 -1.7671458676443748 3511 4.66372309256987 -0.8209315823304478 
0.632681853847986 -1.7671458676443748 3510 5.246061943611292 -0.5823388510414221 
0.632681853847986 -1.7235126363445137 3648 5.587343319048871 -0.3412813754375785 
0.589048622548125 -1.7235126363445137 3647 5.951555044664145 -0.3642117256152747 
0.5454153912482639 -1.7235126363445137 3646 6.2421041205664975 -0.29054907590235224 
0.5454153912482639 -1.6798794050446528 3788 6.431322616984906 -0.1892184964184076 
0.5017821599484028 -1.6798794050446528 3787 6.694904305058648 -0.2635816880737418 
0.4581489286485416 -1.6798794050446528 3786 6.985214515148286 -0.2903102100896384 
0.4145156973486806 -1.6798794050446528 3785 7.331341572934867 -0.34612705778658126 
0.3708824660488194 -1.6798794050446528 3784 7.713525641909958 -0.3821840689750914 
0.3272492347489583 -1.6798794050446528 3783 8.025606758354717 -0.3120811164447599 
0.2836160034490972 -1.6798794050446528 3782 8.29838987420365 -0.27278311584893244 
0.23998277214923608 -1.6798794050446528 3781 8.50000785425939 -0.20161798005573964 
0.23998277214923608 -1.6362461737447915 3924 8.54240830717822 -0.04240045291882957 
0.196349540849375 -1.6362461737447915 3923 8.436052415915148 0.10635589126307286 
0.1527163095495139 -1.6362461737447915 3922 8.36774260997965 0.06830980593549778 
0.10908307824965276 -1.6362461737447915 3921 8.32542885649933 0.04231375348031974 
0.06544984694979167 -1.6362461737447915 3920 8.29543640353807 0.029992452961261795 
0.021816615649930555 -1.6362461737447915 3919 8.302131593410659 -0.006695189872588584 
-0.021816615649930555 -1.6362461737447915 3918 8.216815100603032 0.08531649280762707 
-0.06544984694979167 -1.6362461737447915 3917 7.955098835437993 0.26171626516503926 
-0.10908307824965278 -1.6362461737447915 3916 7.599244538542425 0.3558542968955675 
-0.15271630954951387 -1.6362461737447915 3915 7.190095273128133 0.40914926541429236 
-0.15271630954951387 -1.5926129424449305 4059 6.834360795652557 0.35573447747557585 
-0.19634954084937498 -1.5926129424449305 4058 6.407783907862549 0.4265768877900088 
-0.23998277214923608 -1.5926129424449305 4057 5.994007263322132 0.4137766445404166 
-0.23998277214923608 -1.5489797111450694 4200 5.6843217630740615 0.3096855002480709 
-0.2836160034490972 -1.5489797111450694 4199 5.109937297703872 0.5743844653701895 
-0.2836160034490972 -1.505346479845208 4342 4.628582840151091 0.4813544575527813 
-0.32724923474895834 -1.505346479845208 4341 4.0274580980801185 0.6011247420709723 
