# colvars, pathstate, free energy, -ln(prob) 
1.1126473981464584 -2.072578486743403 2618 16.84814623475454 0.0 
1.0690141668465973 -2.072578486743403 2617 17.02695039643813 -0.1788041616835904 
1.0690141668465973 -2.0289452554435417 2740 17.012863900554322 0.014086495883809122 
1.1126473981464584 -2.0289452554435417 2741 16.907016562996127 0.10584733755819546 
1.1126473981464584 -1.9853120241436806 2868 16.963307130486978 -0.056290567490851325 
1.1126473981464584 -2.0289452554435417 2741 16.907016562996127 0.05629056749085142 
1.0690141668465973 -2.0289452554435417 2740 17.012863900554322 -0.10584733755819539 
1.0690141668465973 -1.9853120241436806 2867 16.98827500879636 0.024588891757961355 
1.0690141668465973 -2.0289452554435417 2740 17.012863900554322 -0.024588891757961258 
1.0690141668465973 -1.9853120241436806 2867 16.98827500879636 0.024588891757961355 
1.0690141668465973 -1.9416787928438193 2992 17.031307137945884 -0.043032129149523535 
1.0253809355467363 -1.9416787928438193 2991 17.239746493106566 -0.20843935516068152 
1.0253809355467363 -1.9853120241436806 2866 17.199880010427698 0.03986648267886722 
0.981747704246875 -1.9853120241436806 2865 17.499359265698693 -0.2994792552709956 
0.981747704246875 -2.0289452554435417 2738 17.421359886395102 0.07799937930359138 
0.981747704246875 -1.9853120241436806 2865 17.499359265698693 -0.07799937930359133 
1.0253809355467363 -1.9853120241436806 2866 17.199880010427698 0.299479255270995 
1.0253809355467363 -1.9416787928438193 2991 17.239746493106566 -0.03986648267886778 
1.0253809355467363 -1.8980455615439582 3122 17.315051740142717 -0.07530524703615166 
0.981747704246875 -1.8980455615439582 3121 17.670339782675878 -0.3552880425331611 
0.9381144729470139 -1.8980455615439582 3120 17.907627015292892 -0.23728723261701387 
0.981747704246875 -1.8980455615439582 3121 17.670339782675878 0.23728723261701395 
0.981747704246875 -1.8544123302440974 3255 17.72206333183645 -0.05172354916056993 
0.981747704246875 -1.8980455615439582 3121 17.670339782675878 0.0517235491605707 
0.9381144729470139 -1.8980455615439582 3120 17.907627015292892 -0.23728723261701387 
0.9381144729470139 -1.9416787928438193 2989 17.898027441268916 0.009599574023976544 
0.8944812416471527 -1.9416787928438193 2988 18.218843810915285 -0.3208163696463694 
0.8508480103472916 -1.9416787928438193 2987 18.615424775993745 -0.39658096507845997 
0.8508480103472916 -1.9853120241436806 2862 18.59644092865032 0.01898384734342399 
0.8072147790474304 -1.9853120241436806 2861 19.005908499895956 -0.4094675712456352 
0.7635815477475694 -1.9853120241436806 2860 19.507174594244486 -0.5012660943485301 
0.7199483164477083 -1.9853120241436806 2859 20.078534222748242 -0.5713596285037569 
0.7635815477475694 -1.9853120241436806 2860 19.507174594244486 0.5713596285037568 
