# colvars, pathstate, free energy, -ln(prob) 
-1.505346479845208 -1.461713248545347 4457 0.9967301421441369 0.07665699345899572 
-1.505346479845208 -1.505346479845208 4314 1.1767742164516195 -0.1800440743074825 
-1.5489797111450694 -1.505346479845208 4313 1.0574220553887335 0.11935216106288576 
-1.5489797111450694 -1.5489797111450694 4170 1.0643223916606628 -0.006900336271929603 
-1.5926129424449305 -1.5489797111450694 4169 1.0888467423768726 -0.024524350716209786 
-1.5926129424449305 -1.5926129424449305 4026 1.1426677796078266 -0.053821037230953946 
-1.6362461737447915 -1.5926129424449305 4025 1.4079163796550245 -0.2652486000471978 
-1.6798794050446528 -1.5926129424449305 4024 1.7132662668199181 -0.30534988716489386 
-1.6798794050446528 -1.6362461737447915 3880 1.7648352408183667 -0.05156897399844857 
-1.6798794050446528 -1.6798794050446528 3738 1.7983971564731256 -0.03356191565475912 
-1.6798794050446528 -1.7235126363445137 3600 1.908061970821359 -0.10966481434823312 
-1.6798794050446528 -1.7671458676443748 3464 2.0745905565253717 -0.1665285857040126 
-1.6798794050446528 -1.810779098944236 3333 2.2698406160343323 -0.19525005950896088 
-1.6798794050446528 -1.8544123302440974 3202 2.3800685552812966 -0.11022793924696453 
-1.6798794050446528 -1.8980455615439582 3070 2.4831916624311345 -0.10312310714983758 
-1.6798794050446528 -1.9416787928438193 2943 2.6854257024498605 -0.20223404001872586 
-1.6798794050446528 -1.9853120241436806 2817 2.93377253816009 -0.2483468357102299 
-1.6798794050446528 -2.0289452554435417 2695 3.0310071240161305 -0.09723458585604036 
-1.6798794050446528 -2.072578486743403 2570 3.015545045497438 0.015462078518692015 
-1.7235126363445137 -2.072578486743403 2569 2.9948588080438294 0.02068623745360915 
-1.7235126363445137 -2.116211718043264 2450 3.13406383037703 -0.13920502233320026 
-1.7235126363445137 -2.159844949343125 2330 3.3286077863974453 -0.19454395602041546 
-1.7235126363445137 -2.203478180642986 2216 3.3877272505571607 -0.059119464159715064 
-1.6798794050446528 -2.203478180642986 2217 3.357586980498833 0.030140270058327926 
-1.6362461737447915 -2.203478180642986 2218 3.4487912878305176 -0.09120430733168468 
-1.6362461737447915 -2.2471114119428472 2100 3.4240408746764377 0.024750413154079613 
-1.6362461737447915 -2.2907446432427085 1988 3.4625144677367237 -0.03847359306028625 
-1.6362461737447915 -2.3343778745425694 1878 3.557968292751421 -0.09545382501469707 
-1.6362461737447915 -2.3780111058424307 1766 3.6816879924188797 -0.12371969966745883 
-1.6362461737447915 -2.4216443371422915 1659 3.813035869157634 -0.13134787673875398 
-1.6798794050446528 -2.4216443371422915 1658 3.897302076140393 -0.08426620698275916 
-1.6798794050446528 -2.465277568442153 1548 3.8068431253989794 0.09045895074141325 
-1.6798794050446528 -2.508910799742014 1441 3.6592736701097457 0.1475694552892334 
-1.6798794050446528 -2.552544031041875 1336 3.6050111213919376 0.0542625487178085 
-1.6798794050446528 -2.5961772623417363 1233 3.604329803016086 0.0006813183758513334 
-1.6798794050446528 -2.639810493641597 1125 3.6431260105161725 -0.038796207500086104 
-1.6798794050446528 -2.6834437249414584 1020 3.709467552109977 -0.06634154159380473 
-1.7235126363445137 -2.6834437249414584 1019 3.7849772293817194 -0.07550967727174213 
-1.7235126363445137 -2.7270769562413193 918 3.7376516932362556 0.04732553614546426 
-1.7671458676443748 -2.7270769562413193 917 3.933005417520243 -0.19535372428398728 
-1.7671458676443748 -2.7707101875411806 816 3.6472755289148493 0.28572988860539333 
-1.7671458676443748 -2.814343418841042 714 3.462920284477866 0.18435524443698284 
-1.7671458676443748 -2.8579766501409027 614 3.404236793463254 0.058683491014612725 
-1.7235126363445137 -2.8579766501409027 615 3.200562749554193 0.2036740439090608 
-1.6798794050446528 -2.8579766501409027 616 3.0784290696317425 0.122133679922451 
-1.6798794050446528 -2.901609881440764 516 2.8401117465639163 0.23831732306782585 
-1.6798794050446528 -2.945243112740625 418 2.567238138190178 0.27287360837373864 
-1.6362461737447915 -2.945243112740625 419 2.394941485242171 0.17229665294800672 
-1.5926129424449305 -2.945243112740625 420 2.2647462427382026 0.13019524250396858 
-1.5926129424449305 -2.988876344040486 327 2.2078169825269365 0.05692926021126581 
-1.5926129424449305 -3.032509575340347 229 2.098093479744046 0.10972350278289106 
-1.5489797111450694 -3.032509575340347 230 2.0745081443992355 0.02358533534481036 
-1.5489797111450694 -3.0761428066402083 134 1.7351618746162962 0.3393462697829389 
-1.5489797111450694 -3.1197760379400696 36 1.4349152174475903 0.3002466571687056 
-1.5489797111450694 3.119776037940069 11891 1.2820730750666598 0.15284214238093077 
-1.5489797111450694 3.076142806640208 11793 1.1047847272113365 0.17728834785532305 
-1.5489797111450694 3.032509575340347 11699 0.7930819030809634 0.31170282413037353 
-1.5489797111450694 2.9888763440404857 11605 0.5976457219895666 0.19543618109139652 
-1.5489797111450694 2.945243112740625 11505 0.6142781012992369 -0.016632379309669928 
-1.5489797111450694 2.9016098814407636 11408 0.6428982900927118 -0.02862018879347523 
-1.5489797111450694 2.8579766501409027 11306 0.5498067750125603 0.09309151508015194 
-1.5489797111450694 2.8143434188410414 11207 0.4458404486902271 0.10396632632233288 
-1.505346479845208 2.8143434188410414 11208 0.4069467515159467 0.038893697174280095 
-1.505346479845208 2.77071018754118 11109 0.36501839642929523 0.04192835508665121 
