# colvars, pathstate, free energy, -ln(prob) 
-1.6362461737447915 -1.6798794050446528 3739 1.5713302404640412 0.005545146642358875 
-1.6362461737447915 -1.7235126363445137 3601 1.7789926732281514 -0.20766243276410976 
-1.6362461737447915 -1.7671458676443748 3465 2.0565855976528473 -0.27759292442469596 
-1.6362461737447915 -1.810779098944236 3334 2.327269177097258 -0.270683579444411 
-1.6798794050446528 -1.810779098944236 3333 2.2698406160343323 0.057428561062925446 
-1.6798794050446528 -1.8544123302440974 3202 2.3800685552812966 -0.11022793924696453 
-1.6798794050446528 -1.8980455615439582 3070 2.4831916624311345 -0.10312310714983758 
-1.6798794050446528 -1.9416787928438193 2943 2.6854257024498605 -0.20223404001872586 
-1.6798794050446528 -1.9853120241436806 2817 2.93377253816009 -0.2483468357102299 
-1.6798794050446528 -2.0289452554435417 2695 3.0310071240161305 -0.09723458585604036 
-1.6798794050446528 -2.072578486743403 2570 3.015545045497438 0.015462078518692015 
-1.6798794050446528 -2.116211718043264 2451 3.128937490468618 -0.11339244497117922 
-1.6798794050446528 -2.159844949343125 2331 3.3140959281803815 -0.185158437711764 
-1.6798794050446528 -2.203478180642986 2217 3.357586980498833 -0.043491052318451365 
-1.6798794050446528 -2.2471114119428472 2099 3.3115791496118994 0.04600783088693355 
-1.6798794050446528 -2.2907446432427085 1987 3.3343957757608074 -0.022816626148908285 
-1.7235126363445137 -2.2907446432427085 1986 3.3149430840578673 0.019452691702940453 
-1.7235126363445137 -2.3343778745425694 1876 3.482787367319915 -0.16784428326204734 
-1.7235126363445137 -2.3780111058424307 1764 3.748078225045246 -0.2652908577253313 
-1.7235126363445137 -2.4216443371422915 1657 3.8770900988067347 -0.1290118737614883 
-1.7235126363445137 -2.465277568442153 1547 3.778574002365335 0.09851609644139951 
-1.7235126363445137 -2.508910799742014 1440 3.629216263047528 0.1493577393178064 
-1.7235126363445137 -2.552544031041875 1335 3.6344842072492676 -0.00526794420173898 
-1.7671458676443748 -2.552544031041875 1334 3.7852349080338095 -0.15075070078454184 
-1.7235126363445137 -2.552544031041875 1335 3.6344842072492676 0.15075070078454195 
-1.6798794050446528 -2.552544031041875 1336 3.6050111213919376 0.029473085857330387 
-1.6362461737447915 -2.552544031041875 1337 3.6375929881949323 -0.03258186680299496 
-1.6362461737447915 -2.5961772623417363 1234 3.602726279205782 0.034866708989149835 
-1.6362461737447915 -2.639810493641597 1126 3.7111149443130667 -0.10838866510728412 
-1.6362461737447915 -2.6834437249414584 1021 3.7574763140362086 -0.046361369723142254 
-1.6362461737447915 -2.7270769562413193 920 3.63301004610515 0.12446626793105903 
-1.6362461737447915 -2.7707101875411806 819 3.5050143701623293 0.1279956759428204 
-1.6362461737447915 -2.814343418841042 717 3.288450581124379 0.2165637890379501 
-1.6362461737447915 -2.8579766501409027 617 2.928411599619525 0.3600389815048545 
-1.6362461737447915 -2.901609881440764 517 2.6026152465280346 0.32579635309148997 
-1.6362461737447915 -2.945243112740625 419 2.394941485242171 0.20767376128586384 
-1.5926129424449305 -2.945243112740625 420 2.2647462427382026 0.13019524250396858 
-1.5926129424449305 -2.988876344040486 327 2.2078169825269365 0.05692926021126581 
-1.5926129424449305 -3.032509575340347 229 2.098093479744046 0.10972350278289106 
-1.5926129424449305 -3.0761428066402083 133 1.7896167360593893 0.3084767436846562 
-1.5926129424449305 -3.1197760379400696 35 1.4511038407455736 0.3385128953138154 
-1.5926129424449305 3.119776037940069 11890 1.2418813915740696 0.20922244917150423 
-1.5926129424449305 3.076142806640208 11792 1.0849383355386992 0.1569430560353701 
-1.5926129424449305 3.032509575340347 11698 0.843466828885691 0.2414715066530086 
-1.5926129424449305 2.9888763440404857 11604 0.6425462873277726 0.2009205415579181 
-1.5926129424449305 2.945243112740625 11504 0.5802245988836735 0.06232168844409953 
-1.5926129424449305 2.9016098814407636 11407 0.5375146929092992 0.04270990597437401 
-1.5926129424449305 2.8579766501409027 11305 0.5113881362001979 0.026126556709101748 
-1.5489797111450694 2.8579766501409027 11306 0.5498067750125603 -0.038418638812362356 
-1.5489797111450694 2.8143434188410414 11207 0.4458404486902271 0.10396632632233288 
-1.505346479845208 2.8143434188410414 11208 0.4069467515159467 0.038893697174280095 
-1.505346479845208 2.77071018754118 11109 0.36501839642929523 0.04192835508665121 
