# colvars, pathstate, free energy, deltaF 
-1.505346479845208 2.77071018754118 11109 0.36501839642929523  0.0  
-1.505346479845208 2.8143434188410414 11208 0.4069467515159467 -0.04192835508664992 
-1.5489797111450694 2.8143434188410414 11207 0.4458404486902271 -0.03889369717428012 
-1.5489797111450694 2.8579766501409027 11306 0.5498067750125603 -0.10396632632233313 
-1.5926129424449305 2.8579766501409027 11305 0.5113881362001979 0.03841863881236261 
-1.5926129424449305 2.9016098814407636 11407 0.5375146929092992 -0.02612655670910318 
-1.5926129424449305 2.945243112740625 11504 0.5802245988836735 -0.04270990597437535 
-1.5926129424449305 2.9888763440404857 11604 0.6425462873277726 -0.0623216884440991 
-1.5926129424449305 3.032509575340347 11698 0.843466828885691 -0.20092054155791775 
-1.6362461737447915 3.032509575340347 11697 1.0052964030727451 -0.16182957418705543 
-1.6362461737447915 3.076142806640208 11791 1.1133873613256349 -0.10809095825289186 
-1.6798794050446528 3.076142806640208 11790 1.2598328593960788 -0.14644549807044271 
-1.6798794050446528 3.119776037940069 11888 1.4046329684866519 -0.14480010909057442 
-1.6798794050446528 -3.1197760379400696 33 1.647035490322194 -0.24240252183554303 
-1.6798794050446528 -3.0761428066402083 131 1.8865528363114028 -0.2395173459892084 
-1.6798794050446528 -3.032509575340347 227 2.057048408695574 -0.17049557238417107 
-1.6798794050446528 -2.988876344040486 325 2.292654417157177 -0.23560600846160407 
-1.6798794050446528 -2.945243112740625 418 2.567238138190178 -0.2745837210330005 
-1.6798794050446528 -2.901609881440764 516 2.8401117465639163 -0.272873608373738 
-1.6798794050446528 -2.8579766501409027 616 3.0784290696317425 -0.23831732306782566 
-1.6798794050446528 -2.814343418841042 716 3.287944612375734 -0.2095155427439921 
-1.6798794050446528 -2.7707101875411806 818 3.4838174649279035 -0.19587285255216924 
-1.6798794050446528 -2.7270769562413193 919 3.6550347596551602 -0.17121729472725755 
-1.6798794050446528 -2.6834437249414584 1020 3.709467552109977 -0.05443279245481847 
-1.6798794050446528 -2.639810493641597 1125 3.6431260105161725 0.06634154159380298 
-1.6798794050446528 -2.5961772623417363 1233 3.604329803016086 0.03879620750008453 
-1.6798794050446528 -2.552544031041875 1336 3.6050111213919376 -0.0006813183758522999 
-1.7235126363445137 -2.552544031041875 1335 3.6344842072492676 -0.029473085857330338 
-1.7235126363445137 -2.508910799742014 1440 3.629216263047528 0.0052679442017407 
-1.7235126363445137 -2.465277568442153 1547 3.778574002365335 -0.14935773931780594 
-1.7235126363445137 -2.4216443371422915 1657 3.8770900988067347 -0.0985160964414006 
-1.7235126363445137 -2.3780111058424307 1764 3.748078225045246 0.1290118737614883 
-1.7235126363445137 -2.3343778745425694 1876 3.482787367319915 0.2652908577253305 
-1.7235126363445137 -2.2907446432427085 1986 3.3149430840578673 0.16784428326204895 
-1.7235126363445137 -2.2471114119428472 2098 3.3234534214610627 -0.008510337403195439 
-1.6798794050446528 -2.2471114119428472 2099 3.3115791496118994 0.011874271849163943 
-1.6798794050446528 -2.203478180642986 2217 3.357586980498833 -0.04600783088693444 
-1.6798794050446528 -2.159844949343125 2331 3.3140959281803815 0.043491052318450185 
-1.6798794050446528 -2.116211718043264 2451 3.128937490468618 0.1851584377117622 
-1.6798794050446528 -2.072578486743403 2570 3.015545045497438 0.1133924449711788 
-1.7235126363445137 -2.072578486743403 2569 2.9948588080438294 0.020686237453607828 
-1.7235126363445137 -2.0289452554435417 2694 3.0053060403039704 -0.010447232260141881 
-1.7235126363445137 -1.9853120241436806 2816 2.8789117629966565 0.12639427730731576 
-1.7235126363445137 -1.9416787928438193 2942 2.599793261836631 0.279118501160024 
-1.7235126363445137 -1.8980455615439582 3069 2.4454444813852163 0.15434878045141492 
-1.7235126363445137 -1.8544123302440974 3201 2.4631297408587924 -0.017685259473575854 
-1.6798794050446528 -1.8544123302440974 3202 2.3800685552812966 0.0830611855774972 
-1.6798794050446528 -1.810779098944236 3333 2.2698406160343323 0.11022793924696418 
-1.6798794050446528 -1.7671458676443748 3464 2.0745905565253717 0.19525005950896024 
-1.6798794050446528 -1.7235126363445137 3600 1.908061970821359 0.1665285857040126 
-1.6362461737447915 -1.7235126363445137 3601 1.7789926732281514 0.12906929759320987 
-1.6362461737447915 -1.6798794050446528 3739 1.5713302404640412 0.2076624327641115 
-1.6362461737447915 -1.6362461737447915 3881 1.4574798926985 0.11385034776553996 
-1.5926129424449305 -1.6362461737447915 3882 1.316107241309876 0.14137265138862432 
-1.5926129424449305 -1.5926129424449305 4026 1.1426677796078266 0.17343946170204982 
-1.5926129424449305 -1.5489797111450694 4169 1.0888467423768726 0.053821037230953175 
-1.5489797111450694 -1.5489797111450694 4170 1.0643223916606628 0.02452435071621156 
-1.505346479845208 -1.5489797111450694 4171 1.2598501586225732 -0.19552776696190977 
-1.461713248545347 -1.5489797111450694 4172 1.4209710193706648 -0.16112086074809343 
-1.418080017245486 -1.5489797111450694 4173 1.5529197518706535 -0.13194873249998826 
-1.3744467859456249 -1.5489797111450694 4174 1.8034341729393495 -0.2505144210686971 
-1.3308135546457638 -1.5489797111450694 4175 2.169780021423543 -0.36634584848419405 
-1.2871803233459027 -1.5489797111450694 4176 2.723532478889068 -0.5537524574655238 
-1.2435470920460416 -1.5489797111450694 4177 3.3909262563661855 -0.6673937774771181 
-1.1999138607461803 -1.5489797111450694 4178 4.051424464759048 -0.6604982083928633 
-1.1562806294463193 -1.5489797111450694 4179 4.869322004910497 -0.8178975401514492 
-1.1126473981464582 -1.5489797111450694 4180 5.648229357430667 -0.7789073525201683 
-1.0690141668465971 -1.5489797111450694 4181 6.181218103089758 -0.5329887456590929 
-1.025380935546736 -1.5489797111450694 4182 6.857863407223407 -0.6766453041336504 
