 
   -3.0788     2.8274  -153.0891  -153.0891
   -3.0788     2.8903  -152.2909  -152.2909
   -3.0788     2.9531  -151.3765  -151.3765
   -3.0788     3.0159  -150.3799  -150.3799
   -3.0788     3.0788  -149.3195  -149.3195
   -3.0788     3.1416  -148.1888  -148.1888
 
   -3.0159    -3.0788  -146.0894  -146.0894
   -3.0159    -3.0159  -144.7176  -144.7176
   -3.0159    -2.9531  -143.1967  -143.1967
   -3.0159    -2.8903  -141.5223  -141.5223
   -3.0159    -2.8274  -139.7161  -139.7161
   -3.0159    -2.7646  -137.8225  -137.8225
   -3.0159    -2.7018  -135.8986  -135.8986
   -3.0159    -2.6389  -134.0039  -134.0039
   -3.0159    -2.5761  -132.1927  -132.1927
   -3.0159    -2.5133  -130.5109  -130.5109
   -3.0159    -2.4504  -128.9936  -128.9936
   -3.0159    -2.3876  -127.6630  -127.6630
   -3.0159    -2.3248  -126.5239  -126.5239
   -3.0159    -2.2619  -125.5606  -125.5606
   -3.0159    -2.1991  -124.7374  -124.7374
   -3.0159    -2.1363  -124.0053  -124.0053
   -3.0159    -2.0734  -123.3162  -123.3162
   -3.0159    -2.0106  -122.6397  -122.6397
   -3.0159    -1.9478  -121.9794  -121.9794
   -3.0159    -1.8850  -121.3830  -121.3830
   -3.0159    -1.8221  -120.9427  -120.9427
   -3.0159    -1.7593  -120.7835  -120.7835
   -3.0159    -1.6965  -121.0401  -121.0401
   -3.0159    -1.6336  -121.8262  -121.8262
   -3.0159    -1.5708  -123.2022  -123.2022
   -3.0159    -1.5080  -125.1523  -125.1523
   -3.0159    -1.4451  -127.5769  -127.5769
   -3.0159    -1.3823  -130.3078  -130.3078
   -3.0159    -1.3195  -133.1404  -133.1404
   -3.0159    -1.2566  -135.8777  -135.8777
   -3.0159    -1.1938  -138.3696  -138.3696
   -3.0159    -1.1310  -140.5374  -140.5374
   -3.0159    -1.0681  -142.3745  -142.3745
   -3.0159    -1.0053  -143.9255  -143.9255
   -3.0159    -0.9425  -145.2536  -145.2536
   -3.0159    -0.8796  -146.4105  -146.4105
   -3.0159    -0.8168  -147.4201  -147.4201
   -3.0159    -0.7540  -148.2808  -148.2808
   -3.0159    -0.6911  -148.9811  -148.9811
   -3.0159    -0.6283  -149.5179  -149.5179
   -3.0159    -0.5655  -149.9073  -149.9073
   -3.0159    -0.5027  -150.1801  -150.1801
   -3.0159    -0.4398  -150.3666  -150.3666
   -3.0159    -0.3770  -150.4788  -150.4788
   -3.0159    -0.3142  -150.5021  -150.5021
   -3.0159    -0.2513  -150.4022  -150.4022
   -3.0159    -0.1885  -150.1452  -150.1452
   -3.0159    -0.1257  -149.7171  -149.7171
   -3.0159    -0.0628  -149.1309  -149.1309
   -3.0159     0.0000  -148.4151  -148.4151
   -3.0159     0.0628  -147.5929  -147.5929
   -3.0159     0.1257  -146.6661  -146.6661
   -3.0159     0.1885  -145.6195  -145.6195
   -3.0159     0.2513  -144.4455  -144.4455
   -3.0159     0.3142  -143.1742  -143.1742
   -3.0159     0.3770  -141.8876  -141.8876
   -3.0159     0.4398  -140.7070  -140.7070
   -3.0159     0.5027  -139.7551  -139.7551
   -3.0159     0.5655  -139.1134  -139.1134
   -3.0159     0.6283  -138.7959  -138.7959
   -3.0159     0.6911  -138.7502  -138.7502
   -3.0159     0.7540  -138.8828  -138.8828
   -3.0159     0.8168  -139.0941  -139.0941
   -3.0159     0.8796  -139.3055  -139.3055
   -3.0159     0.9425  -139.4716  -139.4716
   -3.0159     1.0053  -139.5764  -139.5764
   -3.0159     1.0681  -139.6213  -139.6213
   -3.0159     1.1310  -139.6139  -139.6139
   -3.0159     1.1938  -139.5630  -139.5630
   -3.0159     1.2566  -139.4810  -139.4810
   -3.0159     1.3195  -139.3918  -139.3918
   -3.0159     1.3823  -139.3378  -139.3378
   -3.0159     1.4451  -139.3816  -139.3816
   -3.0159     1.5080  -139.5984  -139.5984
   -3.0159     1.5708  -140.0603  -140.0603
   -3.0159     1.6336  -140.8177  -140.8177
   -3.0159     1.6965  -141.8822  -141.8822
   -3.0159     1.7593  -143.2199  -143.2199
   -3.0159     1.8221  -144.7535  -144.7535
   -3.0159     1.8850  -146.3755  -146.3755
   -3.0159     1.9478  -147.9676  -147.9676
   -3.0159     2.0106  -149.4219  -149.4219
   -3.0159     2.0734  -150.6598  -150.6598
   -3.0159     2.1363  -151.6436  -151.6436
   -3.0159     2.1991  -152.3787  -152.3787
   -3.0159     2.2619  -152.9031  -152.9031
   -3.0159     2.3248  -153.2691  -153.2691
   -3.0159     2.3876  -153.5240  -153.5240
   -3.0159     2.4504  -153.6948  -153.6948
   -3.0159     2.5133  -153.7843  -153.7843
   -3.0159     2.5761  -153.7752  -153.7752
   -3.0159     2.6389  -153.6402  -153.6402
   -3.0159     2.7018  -153.3528  -153.3528
   -3.0159     2.7646  -152.8956  -152.8956
   -3.0159     2.8274  -152.2674  -152.2674
   -3.0159     2.8903  -151.4839  -151.4839
   -3.0159     2.9531  -150.5740  -150.5740
   -3.0159     3.0159  -149.5692  -149.5692
   -3.0159     3.0788  -148.4899  -148.4899
   -3.0159     3.1416  -147.3367  -147.3367
 
   -2.9531    -3.0788  -145.0785  -145.0785
   -2.9531    -3.0159  -143.6987  -143.6987
   -2.9531    -2.9531  -142.1893  -142.1893
   -2.9531    -2.8903  -140.5451  -140.5451
   -2.9531    -2.8274  -138.7806  -138.7806
   -2.9531    -2.7646  -136.9285  -136.9285
   -2.9531    -2.7018  -135.0338  -135.0338
   -2.9531    -2.6389  -133.1463  -133.1463
   -2.9531    -2.5761  -131.3170  -131.3170
   -2.9531    -2.5133  -129.5957  -129.5957
   -2.9531    -2.4504  -128.0281  -128.0281
   -2.9531    -2.3876  -126.6497  -126.6497
   -2.9531    -2.3248  -125.4780  -125.4780
   -2.9531    -2.2619  -124.5052  -124.5052
   -2.9531    -2.1991  -123.6973  -123.6973
   -2.9531    -2.1363  -123.0017  -123.0017
   -2.9531    -2.0734  -122.3632  -122.3632
   -2.9531    -2.0106  -121.7441  -121.7441
   -2.9531    -1.9478  -121.1421  -121.1421
   -2.9531    -1.8850  -120.6020  -120.6020
   -2.9531    -1.8221  -120.2148  -120.2148
   -2.9531    -1.7593  -120.1049  -120.1049
   -2.9531    -1.6965  -120.4056  -120.4056
   -2.9531    -1.6336  -121.2271  -121.2271
   -2.9531    -1.5708  -122.6247  -122.6247
   -2.9531    -1.5080  -124.5773  -124.5773
   -2.9531    -1.4451  -126.9826  -126.9826
   -2.9531    -1.3823  -129.6736  -129.6736
   -2.9531    -1.3195  -132.4530  -132.4530
   -2.9531    -1.2566  -135.1348  -135.1348
   -2.9531    -1.1938  -137.5821  -137.5821
   -2.9531    -1.1310  -139.7267  -139.7267
   -2.9531    -1.0681  -141.5663  -141.5663
   -2.9531    -1.0053  -143.1423  -143.1423
   -2.9531    -0.9425  -144.5080  -144.5080
   -2.9531    -0.8796  -145.7026  -145.7026
   -2.9531    -0.8168  -146.7399  -146.7399
   -2.9531    -0.7540  -147.6145  -147.6145
   -2.9531    -0.6911  -148.3180  -148.3180
   -2.9531    -0.6283  -148.8546  -148.8546
   -2.9531    -0.5655  -149.2465  -149.2465
   -2.9531    -0.5027  -149.5265  -149.5265
   -2.9531    -0.4398  -149.7213  -149.7213
   -2.9531    -0.3770  -149.8367  -149.8367
   -2.9531    -0.3142  -149.8532  -149.8532
   -2.9531    -0.2513  -149.7362  -149.7362
   -2.9531    -0.1885  -149.4563  -149.4563
   -2.9531    -0.1257  -149.0063  -149.0063
   -2.9531    -0.0628  -148.4053  -148.4053
   -2.9531     0.0000  -147.6848  -147.6848
   -2.9531     0.0628  -146.8676  -146.8676
   -2.9531     0.1257  -145.9537  -145.9537
   -2.9531     0.1885  -144.9262  -144.9262
   -2.9531     0.2513  -143.7759  -143.7759
   -2.9531     0.3142  -142.5305  -142.5305
   -2.9531     0.3770  -141.2686  -141.2686
   -2.9531     0.4398  -140.1067  -140.1067
   -2.9531     0.5027  -139.1632  -139.1632
   -2.9531     0.5655  -138.5181  -138.5181
   -2.9531     0.6283  -138.1871  -138.1871
   -2.9531     0.6911  -138.1231  -138.1231
   -2.9531     0.7540  -138.2395  -138.2395
   -2.9531     0.8168  -138.4422  -138.4422
   -2.9531     0.8796  -138.6558  -138.6558
   -2.9531     0.9425  -138.8337  -138.8337
   -2.9531     1.0053  -138.9545  -138.9545
   -2.9531     1.0681  -139.0112  -139.0112
   -2.9531     1.1310  -139.0021  -139.0021
   -2.9531     1.1938  -138.9294  -138.9294
   -2.9531     1.2566  -138.8053  -138.8053
   -2.9531     1.3195  -138.6613  -138.6613
   -2.9531     1.3823  -138.5530  -138.5530
   -2.9531     1.4451  -138.5567  -138.5567
   -2.9531     1.5080  -138.7549  -138.7549
   -2.9531     1.5708  -139.2166  -139.2166
   -2.9531     1.6336  -139.9796  -139.9796
   -2.9531     1.6965  -141.0401  -141.0401
   -2.9531     1.7593  -142.3531  -142.3531
   -2.9531     1.8221  -143.8413  -143.8413
   -2.9531     1.8850  -145.4079  -145.4079
   -2.9531     1.9478  -146.9511  -146.9511
   -2.9531     2.0106  -148.3776  -148.3776
   -2.9531     2.0734  -149.6155  -149.6155
   -2.9531     2.1363  -150.6240  -150.6240
   -2.9531     2.1991  -151.3972  -151.3972
   -2.9531     2.2619  -151.9591  -151.9591
   -2.9531     2.3248  -152.3507  -152.3507
   -2.9531     2.3876  -152.6131  -152.6131
   -2.9531     2.4504  -152.7748  -152.7748
   -2.9531     2.5133  -152.8449  -152.8449
   -2.9531     2.5761  -152.8156  -152.8156
   -2.9531     2.6389  -152.6679  -152.6679
   -2.9531     2.7018  -152.3797  -152.3797
   -2.9531     2.7646  -151.9330  -151.9330
   -2.9531     2.8274  -151.3210  -151.3210
   -2.9531     2.8903  -150.5512  -150.5512
   -2.9531     2.9531  -149.6450  -149.6450
   -2.9531     3.0159  -148.6300  -148.6300
   -2.9531     3.0788  -147.5285  -147.5285
   -2.9531     3.1416  -146.3481  -146.3481
 
   -2.8903    -3.0788  -143.9120  -143.9120
   -2.8903    -3.0159  -142.5050  -142.5050
   -2.8903    -2.9531  -140.9832  -140.9832
   -2.8903    -2.8903  -139.3442  -139.3442
   -2.8903    -2.8274  -137.6015  -137.6015
   -2.8903    -2.7646  -135.7822  -135.7822
   -2.8903    -2.7018  -133.9226  -133.9226
   -2.8903    -2.6389  -132.0633  -132.0633
   -2.8903    -2.5761  -130.2473  -130.2473
   -2.8903    -2.5133  -128.5200  -128.5200
   -2.8903    -2.4504  -126.9280  -126.9280
   -2.8903    -2.3876  -125.5130  -125.5130
   -2.8903    -2.3248  -124.3020  -124.3020
   -2.8903    -2.2619  -123.2977  -123.2977
   -2.8903    -2.1991  -122.4747  -122.4747
   -2.8903    -2.1363  -121.7859  -121.7859
   -2.8903    -2.0734  -121.1770  -121.1770
   -2.8903    -2.0106  -120.6077  -120.6077
   -2.8903    -1.9478  -120.0707  -120.0707
   -2.8903    -1.8850  -119.6037  -119.6037
   -2.8903    -1.8221  -119.2908  -119.2908
   -2.8903    -1.7593  -119.2493  -119.2493
   -2.8903    -1.6965  -119.6052  -119.6052
   -2.8903    -1.6336  -120.4617  -120.4617
   -2.8903    -1.5708  -121.8686  -121.8686
   -2.8903    -1.5080  -123.8022  -123.8022
   -2.8903    -1.4451  -126.1629  -126.1629
   -2.8903    -1.3823  -128.7922  -128.7922
   -2.8903    -1.3195  -131.5062  -131.5062
   -2.8903    -1.2566  -134.1343  -134.1343
   -2.8903    -1.1938  -136.5521  -136.5521
   -2.8903    -1.1310  -138.6977  -138.6977
   -2.8903    -1.0681  -140.5664  -140.5664
   -2.8903    -1.0053  -142.1894  -142.1894
   -2.8903    -0.9425  -143.6055  -143.6055
   -2.8903    -0.8796  -144.8403  -144.8403
   -2.8903    -0.8168  -145.8998  -145.8998
   -2.8903    -0.7540  -146.7788  -146.7788
   -2.8903    -0.6911  -147.4761  -147.4761
   -2.8903    -0.6283  -148.0055  -148.0055
   -2.8903    -0.5655  -148.3966  -148.3966
   -2.8903    -0.5027  -148.6825  -148.6825
   -2.8903    -0.4398  -148.8847  -148.8847
   -2.8903    -0.3770  -149.0007  -149.0007
   -2.8903    -0.3142  -149.0056  -149.0056
   -2.8903    -0.2513  -148.8656  -148.8656
   -2.8903    -0.1885  -148.5581  -148.5581
   -2.8903    -0.1257  -148.0848  -148.0848
   -2.8903    -0.0628  -147.4714  -147.4714
   -2.8903     0.0000  -146.7510  -146.7510
   -2.8903     0.0628  -145.9440  -145.9440
   -2.8903     0.1257  -145.0465  -145.0465
   -2.8903     0.1885  -144.0387  -144.0387
   -2.8903     0.2513  -142.9109  -142.9109
   -2.8903     0.3142  -141.6905  -141.6905
   -2.8903     0.3770  -140.4551  -140.4551
   -2.8903     0.4398  -139.3180  -139.3180
   -2.8903     0.5027  -138.3935  -138.3935
   -2.8903     0.5655  -137.7581  -137.7581
   -2.8903     0.6283  -137.4259  -137.4259
   -2.8903     0.6911  -137.3503  -137.3503
   -2.8903     0.7540  -137.4465  -137.4465
   -2.8903     0.8168  -137.6231  -137.6231
   -2.8903     0.8796  -137.8067  -137.8067
   -2.8903     0.9425  -137.9526  -137.9526
   -2.8903     1.0053  -138.0399  -138.0399
   -2.8903     1.0681  -138.0605  -138.0605
   -2.8903     1.1310  -138.0106  -138.0106
   -2.8903     1.1938  -137.8907  -137.8907
   -2.8903     1.2566  -137.7143  -137.7143
   -2.8903     1.3195  -137.5188  -137.5188
   -2.8903     1.3823  -137.3705  -137.3705
   -2.8903     1.4451  -137.3563  -137.3563
   -2.8903     1.5080  -137.5639  -137.5639
   -2.8903     1.5708  -138.0585  -138.0585
   -2.8903     1.6336  -138.8644  -138.8644
   -2.8903     1.6965  -139.9607  -139.9607
   -2.8903     1.7593  -141.2889  -141.2889
   -2.8903     1.8221  -142.7678  -142.7678
   -2.8903     1.8850  -144.3077  -144.3077
   -2.8903     1.9478  -145.8203  -145.8203
   -2.8903     2.0106  -147.2262  -147.2262
   -2.8903     2.0734  -148.4616  -148.4616
   -2.8903     2.1363  -149.4862  -149.4862
   -2.8903     2.1991  -150.2880  -150.2880
   -2.8903     2.2619  -150.8818  -150.8818
   -2.8903     2.3248  -151.2998  -151.2998
   -2.8903     2.3876  -151.5773  -151.5773
   -2.8903     2.4504  -151.7408  -151.7408
   -2.8903     2.5133  -151.8021  -151.8021
   -2.8903     2.5761  -151.7584  -151.7584
   -2.8903     2.6389  -151.5973  -151.5973
   -2.8903     2.7018  -151.3019  -151.3019
   -2.8903     2.7646  -150.8566  -150.8566
   -2.8903     2.8274  -150.2520  -150.2520
   -2.8903     2.8903  -149.4897  -149.4897
   -2.8903     2.9531  -148.5838  -148.5838
   -2.8903     3.0159  -147.5569  -147.5569
   -2.8903     3.0788  -146.4305  -146.4305
   -2.8903     3.1416  -145.2163  -145.2163
 
   -2.8274    -3.0788  -142.5063  -142.5063
   -2.8274    -3.0159  -141.0603  -141.0603
   -2.8274    -2.9531  -139.5087  -139.5087
   -2.8274    -2.8903  -137.8556  -137.8556
   -2.8274    -2.8274  -136.1183  -136.1183
   -2.8274    -2.7646  -134.3244  -134.3244
   -2.8274    -2.7018  -132.5059  -132.5059
   -2.8274    -2.6389  -130.6945  -130.6945
   -2.8274    -2.5761  -128.9214  -128.9214
   -2.8274    -2.5133  -127.2212  -127.2212
   -2.8274    -2.4504  -125.6337  -125.6337
   -2.8274    -2.3876  -124.2002  -124.2002
   -2.8274    -2.3248  -122.9543  -122.9543
   -2.8274    -2.2619  -121.9098  -121.9098
   -2.8274    -2.1991  -121.0538  -121.0538
   -2.8274    -2.1363  -120.3496  -120.3496
   -2.8274    -2.0734  -119.7494  -119.7494
   -2.8274    -2.0106  -119.2146  -119.2146
   -2.8274    -1.9478  -118.7352  -118.7352
   -2.8274    -1.8850  -118.3439  -118.3439
   -2.8274    -1.8221  -118.1169  -118.1169
   -2.8274    -1.7593  -118.1623  -118.1623
   -2.8274    -1.6965  -118.5950  -118.5950
   -2.8274    -1.6336  -119.5069  -119.5069
   -2.8274    -1.5708  -120.9381  -120.9381
   -2.8274    -1.5080  -122.8605  -122.8605
   -2.8274    -1.4451  -125.1782  -125.1782
   -2.8274    -1.3823  -127.7449  -127.7449
   -2.8274    -1.3195  -130.3941  -130.3941
   -2.8274    -1.2566  -132.9734  -132.9734
   -2.8274    -1.1938  -135.3707  -135.3707
   -2.8274    -1.1310  -137.5268  -137.5268
   -2.8274    -1.0681  -139.4297  -139.4297
   -2.8274    -1.0053  -141.0969  -141.0969
   -2.8274    -0.9425  -142.5521  -142.5521
   -2.8274    -0.8796  -143.8102  -143.8102
   -2.8274    -0.8168  -144.8743  -144.8743
   -2.8274    -0.7540  -145.7442  -145.7442
   -2.8274    -0.6911  -146.4290  -146.4290
   -2.8274    -0.6283  -146.9533  -146.9533
   -2.8274    -0.5655  -147.3521  -147.3521
   -2.8274    -0.5027  -147.6567  -147.6567
   -2.8274    -0.4398  -147.8799  -147.8799
   -2.8274    -0.3770  -148.0088  -148.0088
   -2.8274    -0.3142  -148.0112  -148.0112
   -2.8274    -0.2513  -147.8537  -147.8537
   -2.8274    -0.1885  -147.5201  -147.5201
   -2.8274    -0.1257  -147.0218  -147.0218
   -2.8274    -0.0628  -146.3915  -146.3915
   -2.8274     0.0000  -145.6647  -145.6647
   -2.8274     0.0628  -144.8593  -144.8593
   -2.8274     0.1257  -143.9675  -143.9675
   -2.8274     0.1885  -142.9670  -142.9670
   -2.8274     0.2513  -141.8481  -141.8481
   -2.8274     0.3142  -140.6399  -140.6399
   -2.8274     0.3770  -139.4212  -139.4212
   -2.8274     0.4398  -138.3052  -138.3052
   -2.8274     0.5027  -137.4041  -137.4041
   -2.8274     0.5655  -136.7911  -136.7911
   -2.8274     0.6283  -136.4766  -136.4766
   -2.8274     0.6911  -136.4093  -136.4093
   -2.8274     0.7540  -136.4995  -136.4995
   -2.8274     0.8168  -136.6513  -136.6513
   -2.8274     0.8796  -136.7894  -136.7894
   -2.8274     0.9425  -136.8706  -136.8706
   -2.8274     1.0053  -136.8798  -136.8798
   -2.8274     1.0681  -136.8170  -136.8170
   -2.8274     1.1310  -136.6861  -136.6861
   -2.8274     1.1938  -136.4938  -136.4938
   -2.8274     1.2566  -136.2582  -136.2582
   -2.8274     1.3195  -136.0212  -136.0212
   -2.8274     1.3823  -135.8545  -135.8545
   -2.8274     1.4451  -135.8496  -135.8496
   -2.8274     1.5080  -136.0956  -136.0956
   -2.8274     1.5708  -136.6518  -136.6518
   -2.8274     1.6336  -137.5298  -137.5298
   -2.8274     1.6965  -138.6922  -138.6922
   -2.8274     1.7593  -140.0659  -140.0659
   -2.8274     1.8221  -141.5625  -141.5625
   -2.8274     1.8850  -143.0943  -143.0943
   -2.8274     1.9478  -144.5825  -144.5825
   -2.8274     2.0106  -145.9600  -145.9600
   -2.8274     2.0734  -147.1742  -147.1742
   -2.8274     2.1363  -148.1911  -148.1911
   -2.8274     2.1991  -148.9999  -148.9999
   -2.8274     2.2619  -149.6123  -149.6123
   -2.8274     2.3248  -150.0544  -150.0544
   -2.8274     2.3876  -150.3547  -150.3547
   -2.8274     2.4504  -150.5337  -150.5337
   -2.8274     2.5133  -150.5996  -150.5996
   -2.8274     2.5761  -150.5500  -150.5500
   -2.8274     2.6389  -150.3760  -150.3760
   -2.8274     2.7018  -150.0662  -150.0662
   -2.8274     2.7646  -149.6086  -149.6086
   -2.8274     2.8274  -148.9951  -148.9951
   -2.8274     2.8903  -148.2248  -148.2248
   -2.8274     2.9531  -147.3072  -147.3072
   -2.8274     3.0159  -146.2604  -146.2604
   -2.8274     3.0788  -145.1044  -145.1044
   -2.8274     3.1416  -143.8524  -143.8524
 
   -2.7646    -3.0788  -140.7971  -140.7971
   -2.7646    -3.0159  -139.3219  -139.3219
   -2.7646    -2.9531  -137.7472  -137.7472
   -2.7646    -2.8903  -136.0815  -136.0815
   -2.7646    -2.8274  -134.3467  -134.3467
   -2.7646    -2.7646  -132.5737  -132.5737
   -2.7646    -2.7018  -130.7931  -130.7931
   -2.7646    -2.6389  -129.0296  -129.0296
   -2.7646    -2.5761  -127.3037  -127.3037
   -2.7646    -2.5133  -125.6382  -125.6382
   -2.7646    -2.4504  -124.0646  -124.0646
   -2.7646    -2.3876  -122.6227  -122.6227
   -2.7646    -2.3248  -121.3517  -121.3517
   -2.7646    -2.2619  -120.2759  -120.2759
   -2.7646    -2.1991  -119.3943  -119.3943
   -2.7646    -2.1363  -118.6794  -118.6794
   -2.7646    -2.0734  -118.0886  -118.0886
   -2.7646    -2.0106  -117.5845  -117.5845
   -2.7646    -1.9478  -117.1560  -117.1560
   -2.7646    -1.8850  -116.8332  -116.8332
   -2.7646    -1.8221  -116.6890  -116.6890
   -2.7646    -1.7593  -116.8256  -116.8256
   -2.7646    -1.6965  -117.3487  -117.3487
   -2.7646    -1.6336  -118.3371  -118.3371
   -2.7646    -1.5708  -119.8180  -119.8180
   -2.7646    -1.5080  -121.7546  -121.7546
   -2.7646    -1.4451  -124.0511  -124.0511
   -2.7646    -1.3823  -126.5711  -126.5711
   -2.7646    -1.3195  -129.1656  -129.1656
   -2.7646    -1.2566  -131.6999  -131.6999
   -2.7646    -1.1938  -134.0740  -134.0740
   -2.7646    -1.1310  -136.2305  -136.2305
   -2.7646    -1.0681  -138.1504  -138.1504
   -2.7646    -1.0053  -139.8386  -139.8386
   -2.7646    -0.9425  -141.3078  -141.3078
   -2.7646    -0.8796  -142.5676  -142.5676
   -2.7646    -0.8168  -143.6238  -143.6238
   -2.7646    -0.7540  -144.4855  -144.4855
   -2.7646    -0.6911  -145.1726  -145.1726
   -2.7646    -0.6283  -145.7170  -145.7170
   -2.7646    -0.5655  -146.1545  -146.1545
   -2.7646    -0.5027  -146.5090  -146.5090
   -2.7646    -0.4398  -146.7798  -146.7798
   -2.7646    -0.3770  -146.9405  -146.9405
   -2.7646    -0.3142  -146.9504  -146.9504
   -2.7646    -0.2513  -146.7754  -146.7754
   -2.7646    -0.1885  -146.4072  -146.4072
   -2.7646    -0.1257  -145.8685  -145.8685
   -2.7646    -0.0628  -145.2025  -145.2025
   -2.7646     0.0000  -144.4502  -144.4502
   -2.7646     0.0628  -143.6294  -143.6294
   -2.7646     0.1257  -142.7290  -142.7290
   -2.7646     0.1885  -141.7234  -141.7234
   -2.7646     0.2513  -140.6012  -140.6012
   -2.7646     0.3142  -139.3927  -139.3927
   -2.7646     0.3770  -138.1792  -138.1792
   -2.7646     0.4398  -137.0768  -137.0768
   -2.7646     0.5027  -136.1994  -136.1994
   -2.7646     0.5655  -135.6197  -135.6197
   -2.7646     0.6283  -135.3434  -135.3434
   -2.7646     0.6911  -135.3108  -135.3108
   -2.7646     0.7540  -135.4205  -135.4205
   -2.7646     0.8168  -135.5648  -135.5648
   -2.7646     0.8796  -135.6610  -135.6610
   -2.7646     0.9425  -135.6666  -135.6666
   -2.7646     1.0053  -135.5754  -135.5754
   -2.7646     1.0681  -135.4023  -135.4023
   -2.7646     1.1310  -135.1672  -135.1672
   -2.7646     1.1938  -134.8890  -134.8890
   -2.7646     1.2566  -134.5925  -134.5925
